date,plant,region,product,produced_quantity,production_capacity
2024-08-27,P_LATAM,LATAM,C,2029,2735
2024-08-27,P_NA,NA,A,2309,2532
2024-08-27,P_NA,NA,B,1683,3706
2024-08-27,P_NA,NA,C,2220,2110
2024-08-27,P_EU,EU,A,630,1501
2024-08-27,P_EU,EU,B,4122,3557
2024-08-27,P_EU,EU,C,2168,3986
2024-08-27,P_APAC,APAC,A,789,1732
2024-08-27,P_APAC,APAC,B,1903,1675
2024-08-27,P_APAC,APAC,C,2281,3675
2024-08-28,P_LATAM,LATAM,A,594,1667
2024-08-28,P_LATAM,LATAM,B,736,1925
2024-08-28,P_LATAM,LATAM,C,1532,3934
2024-08-28,P_NA,NA,A,2782,2526
2024-08-28,P_NA,NA,B,671,1619
2024-08-28,P_NA,NA,C,2045,3425
2024-08-28,P_EU,EU,A,1754,1858
2024-08-28,P_EU,EU,B,912,2707
2024-08-28,P_EU,EU,C,1663,3742
2024-08-28,P_APAC,APAC,A,2458,3321
2024-08-28,P_APAC,APAC,B,3879,3749
2024-08-28,P_APAC,APAC,C,1399,3298
2024-08-29,P_LATAM,LATAM,A,1137,2696
2024-08-29,P_LATAM,LATAM,B,1970,1843
2024-08-29,P_LATAM,LATAM,C,1608,1682
2024-08-29,P_NA,NA,A,645,2042
2024-08-29,P_NA,NA,B,2935,2760
2024-08-29,P_NA,NA,C,3603,3881
2024-08-29,P_EU,EU,A,1506,3589
2024-08-29,P_EU,EU,B,1364,2035
2024-08-29,P_EU,EU,C,1651,1904
2024-08-29,P_APAC,APAC,A,1449,1978
2024-08-29,P_APAC,APAC,B,3661,3807
2024-08-29,P_APAC,APAC,C,1950,2547
2024-08-30,P_LATAM,LATAM,A,3326,3634
2024-08-30,P_LATAM,LATAM,B,1160,2386
2024-08-30,P_LATAM,LATAM,C,1521,3614
2024-08-30,P_NA,NA,A,2004,2012
2024-08-30,P_NA,NA,B,1465,2465
2024-08-30,P_NA,NA,C,1046,2092
2024-08-30,P_EU,EU,A,3609,3876
2024-08-30,P_EU,EU,B,1157,1891
2024-08-30,P_EU,EU,C,1072,2717
2024-08-30,P_APAC,APAC,A,2042,2905
2024-08-30,P_APAC,APAC,B,3306,3188
2024-08-30,P_APAC,APAC,C,2576,2786
2024-08-31,P_LATAM,LATAM,A,3049,2598
2024-08-31,P_LATAM,LATAM,B,2924,3876
2024-08-31,P_LATAM,LATAM,C,2475,3859
2024-08-31,P_NA,NA,A,2573,3352
2024-08-31,P_NA,NA,B,3155,3489
2024-08-31,P_NA,NA,C,1454,2582
2024-08-31,P_EU,EU,A,3336,3830
2024-08-31,P_EU,EU,B,1635,3213
2024-08-31,P_EU,EU,C,608,1584
2024-08-31,P_APAC,APAC,A,1978,1958
2024-08-31,P_APAC,APAC,B,2379,3382
2024-08-31,P_APAC,APAC,C,958,1703
2024-09-01,P_LATAM,LATAM,A,1834,1941
2024-09-01,P_LATAM,LATAM,B,3715,3352
2024-09-01,P_LATAM,LATAM,C,1545,3735
2024-09-01,P_NA,NA,A,902,2523
2024-09-01,P_NA,NA,B,2448,2496
2024-09-01,P_NA,NA,C,1210,1713
2024-09-01,P_EU,EU,A,1683,1636
2024-09-01,P_EU,EU,B,2630,3053
2024-09-01,P_EU,EU,C,1117,1862
2024-09-01,P_APAC,APAC,A,1755,2698
2024-09-01,P_APAC,APAC,B,2795,3137
2024-09-01,P_APAC,APAC,C,2220,3674
2024-09-02,P_LATAM,LATAM,A,2299,3363
2024-09-02,P_LATAM,LATAM,B,1883,3896
2024-09-02,P_LATAM,LATAM,C,1216,3381
2024-09-02,P_NA,NA,A,2899,2902
2024-09-02,P_NA,NA,B,3589,3949
2024-09-02,P_NA,NA,C,601,1863
2024-09-02,P_EU,EU,A,2827,2426
2024-09-02,P_EU,EU,B,1254,3599
2024-09-02,P_EU,EU,C,1758,3033
2024-09-02,P_APAC,APAC,A,2238,2696
2024-09-02,P_APAC,APAC,B,1523,1757
2024-09-02,P_APAC,APAC,C,1666,2423
2024-09-03,P_LATAM,LATAM,A,1909,1648
2024-09-03,P_LATAM,LATAM,B,1068,3177
2024-09-03,P_LATAM,LATAM,C,956,1711
2024-09-03,P_NA,NA,A,2432,2516
2024-09-03,P_NA,NA,B,1624,1515
2024-09-03,P_NA,NA,C,3352,2935
2024-09-03,P_EU,EU,A,1691,1717
2024-09-03,P_EU,EU,B,1770,2537
2024-09-03,P_EU,EU,C,1203,2861
2024-09-03,P_APAC,APAC,A,2981,3786
2024-09-03,P_APAC,APAC,B,2097,1771
2024-09-03,P_APAC,APAC,C,1695,1573
2024-09-04,P_LATAM,LATAM,A,4085,3857
2024-09-04,P_LATAM,LATAM,B,1262,3539
2024-09-04,P_LATAM,LATAM,C,2009,2320
2024-09-04,P_NA,NA,A,1598,2783
2024-09-04,P_NA,NA,B,2098,3133
2024-09-04,P_NA,NA,C,1019,3237
2024-09-04,P_EU,EU,A,2727,2777
2024-09-04,P_EU,EU,B,619,1886
2024-09-04,P_EU,EU,C,2989,3407
2024-09-04,P_APAC,APAC,A,2566,3505
2024-09-04,P_APAC,APAC,B,2601,2919
2024-09-04,P_APAC,APAC,C,1070,1836
2024-09-05,P_LATAM,LATAM,A,1293,3212
2024-09-05,P_LATAM,LATAM,B,1148,1638
2024-09-05,P_LATAM,LATAM,C,2577,2212
2024-09-05,P_NA,NA,A,1059,3158
2024-09-05,P_NA,NA,B,1876,2939
2024-09-05,P_NA,NA,C,1133,2306
2024-09-05,P_EU,EU,A,2458,2148
2024-09-05,P_EU,EU,B,1577,2174
2024-09-05,P_EU,EU,C,1755,2173
2024-09-05,P_APAC,APAC,A,1447,3107
2024-09-05,P_APAC,APAC,B,949,2527
2024-09-05,P_APAC,APAC,C,1080,2808
2024-09-06,P_LATAM,LATAM,A,2873,2505
2024-09-06,P_LATAM,LATAM,B,1410,1667
2024-09-06,P_LATAM,LATAM,C,1001,1606
2024-09-06,P_NA,NA,A,1273,3777
2024-09-06,P_NA,NA,B,1334,3894
2024-09-06,P_NA,NA,C,1588,2724
2024-09-06,P_EU,EU,A,1920,2242
2024-09-06,P_EU,EU,B,2341,3057
2024-09-06,P_EU,EU,C,3416,3637
2024-09-06,P_APAC,APAC,A,2178,3380
2024-09-06,P_APAC,APAC,B,1301,1760
2024-09-06,P_APAC,APAC,C,1716,1851
2024-09-07,P_LATAM,LATAM,A,3204,3121
2024-09-07,P_LATAM,LATAM,B,2554,2436
2024-09-07,P_LATAM,LATAM,C,1057,2616
2024-09-07,P_NA,NA,A,849,1712
2024-09-07,P_NA,NA,B,2362,2148
2024-09-07,P_NA,NA,C,1790,2533
2024-09-07,P_EU,EU,A,844,2764
2024-09-07,P_EU,EU,B,1996,2692
2024-09-07,P_EU,EU,C,2777,2530
2024-09-07,P_APAC,APAC,A,2389,2861
2024-09-07,P_APAC,APAC,B,3627,3752
2024-09-07,P_APAC,APAC,C,4374,3905
2024-09-08,P_LATAM,LATAM,A,1394,3931
2024-09-08,P_LATAM,LATAM,B,1637,3850
2024-09-08,P_LATAM,LATAM,C,1893,3579
2024-09-08,P_NA,NA,A,1075,2259
2024-09-08,P_NA,NA,B,1049,1635
2024-09-08,P_NA,NA,C,1499,3899
2024-09-08,P_EU,EU,A,1658,2144
2024-09-08,P_EU,EU,B,3700,3228
2024-09-08,P_EU,EU,C,2619,2607
2024-09-08,P_APAC,APAC,A,1070,2758
2024-09-08,P_APAC,APAC,B,2136,2175
2024-09-08,P_APAC,APAC,C,1892,3422
2024-09-09,P_LATAM,LATAM,A,1222,2283
2024-09-09,P_LATAM,LATAM,B,1134,1820
2024-09-09,P_LATAM,LATAM,C,1776,2399
2024-09-09,P_NA,NA,A,723,1526
2024-09-09,P_NA,NA,B,3092,3701
2024-09-09,P_NA,NA,C,1875,3822
2024-09-09,P_EU,EU,A,1778,2684
2024-09-09,P_EU,EU,B,1979,1810
2024-09-09,P_EU,EU,C,2457,3463
2024-09-09,P_APAC,APAC,A,1891,1665
2024-09-09,P_APAC,APAC,B,2640,3623
2024-09-09,P_APAC,APAC,C,2733,2576
2024-09-10,P_LATAM,LATAM,A,3171,3931
2024-09-10,P_LATAM,LATAM,B,4032,3834
2024-09-10,P_LATAM,LATAM,C,1275,3826
2024-09-10,P_NA,NA,A,2832,3266
2024-09-10,P_NA,NA,B,3154,3975
2024-09-10,P_NA,NA,C,4146,3617
2024-09-10,P_EU,EU,A,851,1896
2024-09-10,P_EU,EU,B,3869,3388
2024-09-10,P_EU,EU,C,1419,2097
2024-09-10,P_APAC,APAC,A,2058,3077
2024-09-10,P_APAC,APAC,B,1703,2292
2024-09-10,P_APAC,APAC,C,1338,2015
2024-09-11,P_LATAM,LATAM,A,2201,2474
2024-09-11,P_LATAM,LATAM,B,2702,2598
2024-09-11,P_LATAM,LATAM,C,1352,2369
2024-09-11,P_NA,NA,A,2741,3429
2024-09-11,P_NA,NA,B,1211,2173
2024-09-11,P_NA,NA,C,2521,3349
2024-09-11,P_EU,EU,A,2394,2855
2024-09-11,P_EU,EU,B,3029,3956
2024-09-11,P_EU,EU,C,2365,2732
2024-09-11,P_APAC,APAC,A,970,3003
2024-09-11,P_APAC,APAC,B,2809,2439
2024-09-11,P_APAC,APAC,C,2854,2958
2024-09-12,P_LATAM,LATAM,A,2544,2802
2024-09-12,P_LATAM,LATAM,B,1043,2300
2024-09-12,P_LATAM,LATAM,C,4335,3839
2024-09-12,P_NA,NA,A,1770,2800
2024-09-12,P_NA,NA,B,1948,3474
2024-09-12,P_NA,NA,C,1701,2868
2024-09-12,P_EU,EU,A,1783,3683
2024-09-12,P_EU,EU,B,1997,1677
2024-09-12,P_EU,EU,C,3698,3181
2024-09-12,P_APAC,APAC,A,969,2067
2024-09-12,P_APAC,APAC,B,1393,3547
2024-09-12,P_APAC,APAC,C,817,2056
2024-09-13,P_LATAM,LATAM,A,1656,3909
2024-09-13,P_LATAM,LATAM,B,3637,3148
2024-09-13,P_LATAM,LATAM,C,1889,3946
2024-09-13,P_NA,NA,A,1260,3569
2024-09-13,P_NA,NA,B,1650,1871
2024-09-13,P_NA,NA,C,2576,2388
2024-09-13,P_EU,EU,A,1778,3525
2024-09-13,P_EU,EU,B,2314,2631
2024-09-13,P_EU,EU,C,4060,3980
2024-09-13,P_APAC,APAC,A,2525,2247
2024-09-13,P_APAC,APAC,B,2258,2130
2024-09-13,P_APAC,APAC,C,3173,3796
2024-09-14,P_LATAM,LATAM,A,3377,3445
2024-09-14,P_LATAM,LATAM,B,3563,3538
2024-09-14,P_LATAM,LATAM,C,1039,2974
2024-09-14,P_NA,NA,A,2306,2669
2024-09-14,P_NA,NA,B,2171,3551
2024-09-14,P_NA,NA,C,1929,2238
2024-09-14,P_EU,EU,A,702,2082
2024-09-14,P_EU,EU,B,807,2019
2024-09-14,P_EU,EU,C,1803,1611
2024-09-14,P_APAC,APAC,A,653,2037
2024-09-14,P_APAC,APAC,B,3183,3093
2024-09-14,P_APAC,APAC,C,839,1747
2024-09-15,P_LATAM,LATAM,A,815,2574
2024-09-15,P_LATAM,LATAM,B,2605,2242
2024-09-15,P_LATAM,LATAM,C,1002,2962
2024-09-15,P_NA,NA,A,3018,2516
2024-09-15,P_NA,NA,B,1715,3046
2024-09-15,P_NA,NA,C,2014,1746
2024-09-15,P_EU,EU,A,1391,2966
2024-09-15,P_EU,EU,B,1623,3722
2024-09-15,P_EU,EU,C,2991,3669
2024-09-15,P_APAC,APAC,A,2302,3523
2024-09-15,P_APAC,APAC,B,3512,3809
2024-09-15,P_APAC,APAC,C,1046,2293
2024-09-16,P_LATAM,LATAM,A,1788,1586
2024-09-16,P_LATAM,LATAM,B,1207,2692
2024-09-16,P_LATAM,LATAM,C,1584,3749
2024-09-16,P_NA,NA,A,2020,3716
2024-09-16,P_NA,NA,B,3120,2709
2024-09-16,P_NA,NA,C,1807,2981
2024-09-16,P_EU,EU,A,1985,1864
2024-09-16,P_EU,EU,B,495,1581
2024-09-16,P_EU,EU,C,3323,3258
2024-09-16,P_APAC,APAC,A,1887,2269
2024-09-16,P_APAC,APAC,B,898,1972
2024-09-16,P_APAC,APAC,C,3532,3343
2024-09-17,P_LATAM,LATAM,A,2542,3553
2024-09-17,P_LATAM,LATAM,B,2366,2056
2024-09-17,P_LATAM,LATAM,C,975,3212
2024-09-17,P_NA,NA,A,2243,2473
2024-09-17,P_NA,NA,B,1235,1625
2024-09-17,P_NA,NA,C,3012,3722
2024-09-17,P_EU,EU,A,1018,1694
2024-09-17,P_EU,EU,B,1617,1807
2024-09-17,P_EU,EU,C,1439,3038
2024-09-17,P_APAC,APAC,A,2072,3266
2024-09-17,P_APAC,APAC,B,2716,3339
2024-09-17,P_APAC,APAC,C,2585,3153
2024-09-18,P_LATAM,LATAM,A,1466,1678
2024-09-18,P_LATAM,LATAM,B,1709,2409
2024-09-18,P_LATAM,LATAM,C,3095,3208
2024-09-18,P_NA,NA,A,4074,3884
2024-09-18,P_NA,NA,B,3198,2737
2024-09-18,P_NA,NA,C,765,1864
2024-09-18,P_EU,EU,A,1424,3528
2024-09-18,P_EU,EU,B,1163,1875
2024-09-18,P_EU,EU,C,1187,2602
2024-09-18,P_APAC,APAC,A,2888,2528
2024-09-18,P_APAC,APAC,B,1164,2047
2024-09-18,P_APAC,APAC,C,2121,3357
2024-09-19,P_LATAM,LATAM,A,1433,3462
2024-09-19,P_LATAM,LATAM,B,2713,3926
2024-09-19,P_LATAM,LATAM,C,963,2670
2024-09-19,P_NA,NA,A,1062,1941
2024-09-19,P_NA,NA,B,4436,3943
2024-09-19,P_NA,NA,C,976,1640
2024-09-19,P_EU,EU,A,4194,3614
2024-09-19,P_EU,EU,B,2034,2765
2024-09-19,P_EU,EU,C,1169,2015
2024-09-19,P_APAC,APAC,A,1488,2600
2024-09-19,P_APAC,APAC,B,1724,2106
2024-09-19,P_APAC,APAC,C,2314,3627
2024-09-20,P_LATAM,LATAM,A,2013,3248
2024-09-20,P_LATAM,LATAM,B,4006,3381
2024-09-20,P_LATAM,LATAM,C,1856,3939
2024-09-20,P_NA,NA,A,1427,2237
2024-09-20,P_NA,NA,B,3354,3716
2024-09-20,P_NA,NA,C,1233,2003
2024-09-20,P_EU,EU,A,1045,1638
2024-09-20,P_EU,EU,B,1176,3532
2024-09-20,P_EU,EU,C,3398,3725
2024-09-20,P_APAC,APAC,A,2436,2467
2024-09-20,P_APAC,APAC,B,2066,2242
2024-09-20,P_APAC,APAC,C,3527,3665
2024-09-21,P_LATAM,LATAM,A,3082,3374
2024-09-21,P_LATAM,LATAM,B,3462,3780
2024-09-21,P_LATAM,LATAM,C,2247,3660
2024-09-21,P_NA,NA,A,1524,3094
2024-09-21,P_NA,NA,B,2222,2918
2024-09-21,P_NA,NA,C,1244,3951
2024-09-21,P_EU,EU,A,1993,3120
2024-09-21,P_EU,EU,B,1918,1881
2024-09-21,P_EU,EU,C,1692,2089
2024-09-21,P_APAC,APAC,A,3129,2976
2024-09-21,P_APAC,APAC,B,1411,3424
2024-09-21,P_APAC,APAC,C,3490,3984
2024-09-22,P_LATAM,LATAM,A,2982,2931
2024-09-22,P_LATAM,LATAM,B,2712,2879
2024-09-22,P_LATAM,LATAM,C,2775,2795
2024-09-22,P_NA,NA,A,1945,3211
2024-09-22,P_NA,NA,B,3238,2819
2024-09-22,P_NA,NA,C,623,1732
2024-09-22,P_EU,EU,A,4268,3796
2024-09-22,P_EU,EU,B,2058,2200
2024-09-22,P_EU,EU,C,3019,3780
2024-09-22,P_APAC,APAC,A,1334,2962
2024-09-22,P_APAC,APAC,B,1582,2915
2024-09-22,P_APAC,APAC,C,797,2122
2024-09-23,P_LATAM,LATAM,A,768,2530
2024-09-23,P_LATAM,LATAM,B,1769,1982
2024-09-23,P_LATAM,LATAM,C,1894,3847
2024-09-23,P_NA,NA,A,3633,3272
2024-09-23,P_NA,NA,B,1822,1611
2024-09-23,P_NA,NA,C,609,1653
2024-09-23,P_EU,EU,A,1394,2962
2024-09-23,P_EU,EU,B,1867,2945
2024-09-23,P_EU,EU,C,3056,3827
2024-09-23,P_APAC,APAC,A,1561,3342
2024-09-23,P_APAC,APAC,B,2133,2336
2024-09-23,P_APAC,APAC,C,2320,2016
2024-09-24,P_LATAM,LATAM,A,3104,3983
2024-09-24,P_LATAM,LATAM,B,3459,3361
2024-09-24,P_LATAM,LATAM,C,1396,1671
2024-09-24,P_NA,NA,A,867,1901
2024-09-24,P_NA,NA,B,1656,1524
2024-09-24,P_NA,NA,C,1385,2400
2024-09-24,P_EU,EU,A,2082,1954
2024-09-24,P_EU,EU,B,1463,3083
2024-09-24,P_EU,EU,C,1106,2118
2024-09-24,P_APAC,APAC,A,1962,2486
2024-09-24,P_APAC,APAC,B,1518,1972
2024-09-24,P_APAC,APAC,C,2964,2555
2024-09-25,P_LATAM,LATAM,A,1147,1607
2024-09-25,P_LATAM,LATAM,B,627,1850
2024-09-25,P_LATAM,LATAM,C,2346,2980
2024-09-25,P_NA,NA,A,1812,3797
2024-09-25,P_NA,NA,B,1562,3300
2024-09-25,P_NA,NA,C,1104,3279
2024-09-25,P_EU,EU,A,1026,2396
2024-09-25,P_EU,EU,B,1288,2266
2024-09-25,P_EU,EU,C,3081,2983
2024-09-25,P_APAC,APAC,A,2696,2893
2024-09-25,P_APAC,APAC,B,1225,2611
2024-09-25,P_APAC,APAC,C,2650,2345
2024-09-26,P_LATAM,LATAM,A,1420,2013
2024-09-26,P_LATAM,LATAM,B,1840,2299
2024-09-26,P_LATAM,LATAM,C,1558,3157
2024-09-26,P_NA,NA,A,916,2476
2024-09-26,P_NA,NA,B,1544,3745
2024-09-26,P_NA,NA,C,2469,3353
2024-09-26,P_EU,EU,A,1490,2064
2024-09-26,P_EU,EU,B,716,2336
2024-09-26,P_EU,EU,C,3890,3373
2024-09-26,P_APAC,APAC,A,1825,1556
2024-09-26,P_APAC,APAC,B,1125,2906
2024-09-26,P_APAC,APAC,C,2307,2268
2024-09-27,P_LATAM,LATAM,A,1534,1583
2024-09-27,P_LATAM,LATAM,B,2974,2479
2024-09-27,P_LATAM,LATAM,C,1489,3836
2024-09-27,P_NA,NA,A,1392,1928
2024-09-27,P_NA,NA,B,1170,1844
2024-09-27,P_NA,NA,C,1446,1891
2024-09-27,P_EU,EU,A,3044,3446
2024-09-27,P_EU,EU,B,2524,2482
2024-09-27,P_EU,EU,C,688,2195
2024-09-27,P_APAC,APAC,A,1715,2557
2024-09-27,P_APAC,APAC,B,1572,3652
2024-09-27,P_APAC,APAC,C,1667,1627
2024-09-28,P_LATAM,LATAM,A,1270,2115
2024-09-28,P_LATAM,LATAM,B,960,2374
2024-09-28,P_LATAM,LATAM,C,2213,2795
2024-09-28,P_NA,NA,A,858,1667
2024-09-28,P_NA,NA,B,2464,3069
2024-09-28,P_NA,NA,C,1626,3436
2024-09-28,P_EU,EU,A,3322,2969
2024-09-28,P_EU,EU,B,2857,2493
2024-09-28,P_EU,EU,C,3108,3504
2024-09-28,P_APAC,APAC,A,1548,2964
2024-09-28,P_APAC,APAC,B,1378,1640
2024-09-28,P_APAC,APAC,C,989,1639
2024-09-29,P_LATAM,LATAM,A,1784,1722
2024-09-29,P_LATAM,LATAM,B,2489,2545
2024-09-29,P_LATAM,LATAM,C,4704,3942
2024-09-29,P_NA,NA,A,3527,3165
2024-09-29,P_NA,NA,B,1449,1672
2024-09-29,P_NA,NA,C,1001,3088
2024-09-29,P_EU,EU,A,1806,3213
2024-09-29,P_EU,EU,B,948,3066
2024-09-29,P_EU,EU,C,2251,2296
2024-09-29,P_APAC,APAC,A,1488,3710
2024-09-29,P_APAC,APAC,B,2434,3058
2024-09-29,P_APAC,APAC,C,1494,1625
2024-09-30,P_LATAM,LATAM,A,1562,1976
2024-09-30,P_LATAM,LATAM,B,1510,3499
2024-09-30,P_LATAM,LATAM,C,2738,2487
2024-09-30,P_NA,NA,A,3423,2910
2024-09-30,P_NA,NA,B,3112,2725
2024-09-30,P_NA,NA,C,2010,2611
2024-09-30,P_EU,EU,A,1032,1547
2024-09-30,P_EU,EU,B,1752,3493
2024-09-30,P_EU,EU,C,1616,2435
2024-09-30,P_APAC,APAC,A,2760,3481
2024-09-30,P_APAC,APAC,B,3163,2690
2024-09-30,P_APAC,APAC,C,2408,2800
2024-10-01,P_LATAM,LATAM,A,4294,3882
2024-10-01,P_LATAM,LATAM,B,1865,2338
2024-10-01,P_LATAM,LATAM,C,1492,3386
2024-10-01,P_NA,NA,A,2421,3956
2024-10-01,P_NA,NA,B,1335,1617
2024-10-01,P_NA,NA,C,3877,3803
2024-10-01,P_EU,EU,A,2469,3836
2024-10-01,P_EU,EU,B,1230,2064
2024-10-01,P_EU,EU,C,4547,3969
2024-10-01,P_APAC,APAC,A,4273,3574
2024-10-01,P_APAC,APAC,B,937,1756
2024-10-01,P_APAC,APAC,C,2305,2392
2024-10-02,P_LATAM,LATAM,A,1426,2200
2024-10-02,P_LATAM,LATAM,B,877,2814
2024-10-02,P_LATAM,LATAM,C,2437,3017
2024-10-02,P_NA,NA,A,2062,2291
2024-10-02,P_NA,NA,B,1017,2256
2024-10-02,P_NA,NA,C,1576,2974
2024-10-02,P_EU,EU,A,3597,3417
2024-10-02,P_EU,EU,B,1983,3058
2024-10-02,P_EU,EU,C,1619,2446
2024-10-02,P_APAC,APAC,A,1356,1888
2024-10-02,P_APAC,APAC,B,948,2229
2024-10-02,P_APAC,APAC,C,1530,1986
2024-10-03,P_LATAM,LATAM,A,2704,3717
2024-10-03,P_LATAM,LATAM,B,1121,2630
2024-10-03,P_LATAM,LATAM,C,942,1622
2024-10-03,P_NA,NA,A,1114,2321
2024-10-03,P_NA,NA,B,1563,1543
2024-10-03,P_NA,NA,C,1164,2424
2024-10-03,P_EU,EU,A,722,1882
2024-10-03,P_EU,EU,B,4723,3994
2024-10-03,P_EU,EU,C,1545,3033
2024-10-03,P_APAC,APAC,A,1566,2178
2024-10-03,P_APAC,APAC,B,3194,3663
2024-10-03,P_APAC,APAC,C,1315,2819
2024-10-04,P_LATAM,LATAM,A,3900,3549
2024-10-04,P_LATAM,LATAM,B,2607,3608
2024-10-04,P_LATAM,LATAM,C,1511,2834
2024-10-04,P_NA,NA,A,1107,1986
2024-10-04,P_NA,NA,B,2208,2975
2024-10-04,P_NA,NA,C,3784,3626
2024-10-04,P_EU,EU,A,1724,1655
2024-10-04,P_EU,EU,B,4516,3972
2024-10-04,P_EU,EU,C,1557,1957
2024-10-04,P_APAC,APAC,A,2101,1892
2024-10-04,P_APAC,APAC,B,3169,2943
2024-10-04,P_APAC,APAC,C,3889,3368
2024-10-05,P_LATAM,LATAM,A,2510,2565
2024-10-05,P_LATAM,LATAM,B,4058,3693
2024-10-05,P_LATAM,LATAM,C,1022,2668
2024-10-05,P_NA,NA,A,2680,2733
2024-10-05,P_NA,NA,B,2376,2721
2024-10-05,P_NA,NA,C,831,1798
2024-10-05,P_EU,EU,A,1581,2696
2024-10-05,P_EU,EU,B,2153,3423
2024-10-05,P_EU,EU,C,1501,2935
2024-10-05,P_APAC,APAC,A,1012,2090
2024-10-05,P_APAC,APAC,B,1339,3624
2024-10-05,P_APAC,APAC,C,1365,1612
2024-10-06,P_LATAM,LATAM,A,1008,3044
2024-10-06,P_LATAM,LATAM,B,2541,3318
2024-10-06,P_LATAM,LATAM,C,1650,2899
2024-10-06,P_NA,NA,A,2106,2561
2024-10-06,P_NA,NA,B,2496,2116
2024-10-06,P_NA,NA,C,1916,2200
2024-10-06,P_EU,EU,A,1508,1518
2024-10-06,P_EU,EU,B,1848,1749
2024-10-06,P_EU,EU,C,1962,2226
2024-10-06,P_APAC,APAC,A,2006,3081
2024-10-06,P_APAC,APAC,B,1564,3639
2024-10-06,P_APAC,APAC,C,1576,3381
2024-10-07,P_LATAM,LATAM,A,3628,3976
2024-10-07,P_LATAM,LATAM,B,731,2092
2024-10-07,P_LATAM,LATAM,C,1873,2602
2024-10-07,P_NA,NA,A,1218,2008
2024-10-07,P_NA,NA,B,1578,2138
2024-10-07,P_NA,NA,C,3481,3630
2024-10-07,P_EU,EU,A,3051,2998
2024-10-07,P_EU,EU,B,1355,1686
2024-10-07,P_EU,EU,C,1417,1799
2024-10-07,P_APAC,APAC,A,2340,3165
2024-10-07,P_APAC,APAC,B,3101,3151
2024-10-07,P_APAC,APAC,C,1754,3304
2024-10-08,P_LATAM,LATAM,A,2539,2614
2024-10-08,P_LATAM,LATAM,B,3070,3944
2024-10-08,P_LATAM,LATAM,C,3605,3593
2024-10-08,P_NA,NA,A,1386,1631
2024-10-08,P_NA,NA,B,2343,2223
2024-10-08,P_NA,NA,C,2000,2287
2024-10-08,P_EU,EU,A,2256,2656
2024-10-08,P_EU,EU,B,1298,3111
2024-10-08,P_EU,EU,C,890,2728
2024-10-08,P_APAC,APAC,A,1690,3206
2024-10-08,P_APAC,APAC,B,1850,1909
2024-10-08,P_APAC,APAC,C,3614,3628
2024-10-09,P_LATAM,LATAM,A,1265,3206
2024-10-09,P_LATAM,LATAM,B,3474,3910
2024-10-09,P_LATAM,LATAM,C,1077,2146
2024-10-09,P_NA,NA,A,2173,2800
2024-10-09,P_NA,NA,B,3109,3545
2024-10-09,P_NA,NA,C,1529,2798
2024-10-09,P_EU,EU,A,2764,2861
2024-10-09,P_EU,EU,B,1498,1738
2024-10-09,P_EU,EU,C,2349,2876
2024-10-09,P_APAC,APAC,A,2111,3281
2024-10-09,P_APAC,APAC,B,2221,1931
2024-10-09,P_APAC,APAC,C,4153,3832
2024-10-10,P_LATAM,LATAM,A,1056,2257
2024-10-10,P_LATAM,LATAM,B,3772,3920
2024-10-10,P_LATAM,LATAM,C,1692,2163
2024-10-10,P_NA,NA,A,3303,3162
2024-10-10,P_NA,NA,B,2039,1989
2024-10-10,P_NA,NA,C,2377,2575
2024-10-10,P_EU,EU,A,4104,3829
2024-10-10,P_EU,EU,B,3392,3922
2024-10-10,P_EU,EU,C,3768,3883
2024-10-10,P_APAC,APAC,A,3289,3370
2024-10-10,P_APAC,APAC,B,3433,2875
2024-10-10,P_APAC,APAC,C,1248,2730
2024-10-11,P_LATAM,LATAM,A,2610,2401
2024-10-11,P_LATAM,LATAM,B,1426,1696
2024-10-11,P_LATAM,LATAM,C,826,2156
2024-10-11,P_NA,NA,A,1020,2278
2024-10-11,P_NA,NA,B,1682,2347
2024-10-11,P_NA,NA,C,2293,1936
2024-10-11,P_EU,EU,A,3864,3705
2024-10-11,P_EU,EU,B,1433,2475
2024-10-11,P_EU,EU,C,1656,2532
2024-10-11,P_APAC,APAC,A,901,1717
2024-10-11,P_APAC,APAC,B,3099,3425
2024-10-11,P_APAC,APAC,C,1198,2774
2024-10-12,P_LATAM,LATAM,A,956,2007
2024-10-12,P_LATAM,LATAM,B,2729,3517
2024-10-12,P_LATAM,LATAM,C,2283,2013
2024-10-12,P_NA,NA,A,1365,2559
2024-10-12,P_NA,NA,B,1061,2090
2024-10-12,P_NA,NA,C,2039,3598
2024-10-12,P_EU,EU,A,3701,3702
2024-10-12,P_EU,EU,B,2961,3850
2024-10-12,P_EU,EU,C,1760,3661
2024-10-12,P_APAC,APAC,A,1380,3523
2024-10-12,P_APAC,APAC,B,1517,2861
2024-10-12,P_APAC,APAC,C,2565,3036
2024-10-13,P_LATAM,LATAM,A,2297,2045
2024-10-13,P_LATAM,LATAM,B,2465,2407
2024-10-13,P_LATAM,LATAM,C,1947,1821
2024-10-13,P_NA,NA,A,2166,3203
2024-10-13,P_NA,NA,B,3298,3511
2024-10-13,P_NA,NA,C,3774,3150
2024-10-13,P_EU,EU,A,1412,3301
2024-10-13,P_EU,EU,B,2103,3594
2024-10-13,P_EU,EU,C,1334,3536
2024-10-13,P_APAC,APAC,A,1944,2339
2024-10-13,P_APAC,APAC,B,849,2593
