order_id,region,product,order_date,requested_delivery_date,actual_delivery_date,quantity
4711,APAC,B,2024-07-12,2024-07-17,2024-07-19,1872
4712,APAC,C,2024-07-12,2024-07-17,2024-07-27,868
4713,LATAM,A,2024-07-13,2024-07-18,2024-07-21,2903
4714,LATAM,C,2024-07-13,2024-07-18,2024-07-21,1639
4715,NA,A,2024-07-13,2024-07-18,2024-07-28,1538
4716,NA,C,2024-07-13,2024-07-18,2024-07-21,1618
4717,EU,A,2024-07-13,2024-07-18,2024-07-18,1946
4718,EU,B,2024-07-13,2024-07-18,2024-07-21,2764
4719,EU,C,2024-07-13,2024-07-18,2024-07-19,1205
4720,APAC,A,2024-07-13,2024-07-18,2024-07-25,611
4721,APAC,C,2024-07-13,2024-07-18,2024-07-19,2005
4722,LATAM,B,2024-07-14,2024-07-19,2024-07-22,1166
4723,LATAM,C,2024-07-14,2024-07-19,2024-07-26,2212
4724,NA,A,2024-07-14,2024-07-19,2024-07-20,1380
4725,NA,C,2024-07-14,2024-07-19,2024-07-29,1720
4726,EU,A,2024-07-14,2024-07-19,,2763
4727,EU,C,2024-07-14,2024-07-19,2024-07-29,1013
4728,APAC,A,2024-07-14,2024-07-19,2024-07-19,2295
4729,APAC,B,2024-07-14,2024-07-19,2024-07-21,616
4730,APAC,C,2024-07-14,2024-07-19,2024-07-29,1545
4731,LATAM,A,2024-07-15,2024-07-20,2024-07-22,1851
4732,LATAM,B,2024-07-15,2024-07-20,2024-07-23,2083
4733,NA,B,2024-07-15,2024-07-20,2024-07-21,1150
4734,NA,C,2024-07-15,2024-07-20,2024-07-23,1003
4735,EU,A,2024-07-15,2024-07-20,,2912
4736,EU,B,2024-07-15,2024-07-20,2024-07-30,1297
4737,APAC,A,2024-07-15,2024-07-20,2024-07-22,2279
4738,APAC,B,2024-07-15,2024-07-20,2024-07-30,1050
4739,APAC,C,2024-07-15,2024-07-20,2024-07-21,1735
4740,LATAM,A,2024-07-16,2024-07-21,2024-07-21,514
4741,LATAM,C,2024-07-16,2024-07-21,2024-07-31,2334
4742,NA,A,2024-07-16,2024-07-21,2024-07-21,2198
4743,NA,B,2024-07-16,2024-07-21,2024-07-28,1088
4744,EU,B,2024-07-16,2024-07-21,2024-07-28,1880
4745,APAC,A,2024-07-16,2024-07-21,2024-07-23,2540
4746,APAC,B,2024-07-16,2024-07-21,2024-07-21,1580
4747,APAC,C,2024-07-16,2024-07-21,2024-07-28,2421
4748,LATAM,A,2024-07-17,2024-07-22,2024-07-24,2293
4749,LATAM,B,2024-07-17,2024-07-22,2024-07-24,1376
4750,LATAM,C,2024-07-17,2024-07-22,2024-07-29,2852
4751,NA,A,2024-07-17,2024-07-22,2024-07-25,2204
4752,NA,B,2024-07-17,2024-07-22,2024-07-24,2891
4753,EU,A,2024-07-17,2024-07-22,2024-08-01,2156
4754,EU,B,2024-07-17,2024-07-22,2024-07-29,2610
4755,EU,C,2024-07-17,2024-07-22,2024-07-23,2226
4756,APAC,B,2024-07-17,2024-07-22,2024-07-23,2237
4757,APAC,C,2024-07-17,2024-07-22,2024-07-23,2267
4758,LATAM,A,2024-07-18,2024-07-23,2024-07-26,2468
4759,LATAM,C,2024-07-18,2024-07-23,2024-07-24,611
4760,NA,A,2024-07-18,2024-07-23,2024-07-30,1600
4761,NA,B,2024-07-18,2024-07-23,2024-07-25,2489
4762,EU,A,2024-07-18,2024-07-23,2024-07-24,1011
4763,EU,B,2024-07-18,2024-07-23,2024-07-23,713
4764,APAC,A,2024-07-18,2024-07-23,2024-07-25,1379
4765,APAC,B,2024-07-18,2024-07-23,2024-07-24,2351
4766,APAC,C,2024-07-18,2024-07-23,2024-07-26,1692
4767,LATAM,B,2024-07-19,2024-07-24,2024-07-24,2730
4768,LATAM,C,2024-07-19,2024-07-24,2024-08-03,1695
4769,NA,A,2024-07-19,2024-07-24,2024-07-31,927
4770,NA,B,2024-07-19,2024-07-24,2024-07-21,1505
4771,NA,C,2024-07-19,2024-07-24,2024-07-31,1209
4772,EU,A,2024-07-19,2024-07-24,2024-07-25,1937
4773,EU,B,2024-07-19,2024-07-24,2024-07-31,925
4774,EU,C,2024-07-19,2024-07-24,2024-07-27,1772
4775,APAC,A,2024-07-19,2024-07-24,2024-07-31,1055
4776,APAC,B,2024-07-19,2024-07-24,2024-08-03,1630
4777,LATAM,A,2024-07-20,2024-07-25,2024-08-01,2170
4778,LATAM,B,2024-07-20,2024-07-25,2024-08-04,2155
4779,LATAM,C,2024-07-20,2024-07-25,2024-07-28,2287
4780,NA,A,2024-07-20,2024-07-25,2024-08-01,2614
4781,NA,B,2024-07-20,2024-07-25,2024-08-04,2564
4782,NA,C,2024-07-20,2024-07-25,2024-07-27,1248
4783,EU,A,2024-07-20,2024-07-25,2024-07-25,1723
4784,EU,C,2024-07-20,2024-07-25,2024-07-25,2326
4785,APAC,C,2024-07-20,2024-07-25,2024-07-28,2389
4786,LATAM,C,2024-07-21,2024-07-26,2024-08-02,2793
4787,NA,B,2024-07-21,2024-07-26,2024-07-29,542
4788,NA,C,2024-07-21,2024-07-26,2024-07-28,1087
4789,EU,B,2024-07-21,2024-07-26,2024-07-27,2873
4790,EU,C,2024-07-21,2024-07-26,2024-08-02,914
4791,APAC,A,2024-07-21,2024-07-26,2024-07-26,652
4792,APAC,B,2024-07-21,2024-07-26,2024-08-05,1234
4793,LATAM,B,2024-07-22,2024-07-27,2024-07-29,1580
4794,LATAM,C,2024-07-22,2024-07-27,2024-07-29,1843
4795,NA,A,2024-07-22,2024-07-27,2024-07-29,2438
4796,NA,B,2024-07-22,2024-07-27,2024-08-06,1201
4797,NA,C,2024-07-22,2024-07-27,2024-07-28,785
4798,EU,A,2024-07-22,2024-07-27,2024-08-06,1558
4799,EU,C,2024-07-22,2024-07-27,2024-08-06,2188
4800,APAC,C,2024-07-22,2024-07-27,,1609
4801,LATAM,B,2024-07-23,2024-07-28,2024-08-07,1841
4802,LATAM,C,2024-07-23,2024-07-28,2024-07-29,660
4803,NA,A,2024-07-23,2024-07-28,2024-07-28,2073
4804,NA,B,2024-07-23,2024-07-28,2024-07-31,958
4805,NA,C,2024-07-23,2024-07-28,2024-07-30,806
4806,EU,A,2024-07-23,2024-07-28,2024-07-31,1962
4807,EU,B,2024-07-23,2024-07-28,2024-07-30,549
4808,EU,C,2024-07-23,2024-07-28,2024-07-31,2736
4809,APAC,A,2024-07-23,2024-07-28,2024-07-31,1120
4810,APAC,B,2024-07-23,2024-07-28,2024-07-28,1916
4811,APAC,C,2024-07-23,2024-07-28,2024-07-29,2226
4812,LATAM,A,2024-07-24,2024-07-29,2024-07-30,2914
4813,LATAM,B,2024-07-24,2024-07-29,2024-07-30,2853
4814,LATAM,C,2024-07-24,2024-07-29,,2636
4815,NA,A,2024-07-24,2024-07-29,2024-07-26,967
4816,NA,B,2024-07-24,2024-07-29,2024-07-30,1716
4817,NA,C,2024-07-24,2024-07-29,2024-08-05,1303
4818,EU,A,2024-07-24,2024-07-29,2024-07-29,1994
4819,EU,B,2024-07-24,2024-07-29,2024-08-01,667
4820,EU,C,2024-07-24,2024-07-29,2024-07-30,1510
4821,APAC,A,2024-07-24,2024-07-29,2024-08-08,1205
4822,APAC,B,2024-07-24,2024-07-29,2024-07-31,774
4823,LATAM,A,2024-07-25,2024-07-30,2024-08-06,670
4824,NA,A,2024-07-25,2024-07-30,2024-07-31,684
4825,NA,B,2024-07-25,2024-07-30,2024-08-02,1041
4826,NA,C,2024-07-25,2024-07-30,2024-08-01,2835
4827,EU,A,2024-07-25,2024-07-30,2024-08-09,2468
4828,EU,B,2024-07-25,2024-07-30,2024-08-06,1567
4829,APAC,A,2024-07-25,2024-07-30,2024-08-02,2302
4830,APAC,C,2024-07-25,2024-07-30,2024-07-31,2125
4831,LATAM,A,2024-07-26,2024-07-31,2024-08-03,2003
4832,NA,B,2024-07-26,2024-07-31,2024-07-28,1040
4833,NA,C,2024-07-26,2024-07-31,2024-07-31,1259
4834,EU,B,2024-07-26,2024-07-31,2024-08-01,2238
4835,EU,C,2024-07-26,2024-07-31,2024-08-07,2156
4836,APAC,B,2024-07-26,2024-07-31,2024-08-07,960
4837,LATAM,A,2024-07-27,2024-08-01,2024-08-02,792
4838,LATAM,B,2024-07-27,2024-08-01,2024-08-03,860
4839,LATAM,C,2024-07-27,2024-08-01,2024-08-02,2046
4840,NA,A,2024-07-27,2024-08-01,2024-08-08,801
4841,NA,B,2024-07-27,2024-08-01,2024-08-08,2929
4842,NA,C,2024-07-27,2024-08-01,2024-08-11,2076
4843,EU,A,2024-07-27,2024-08-01,2024-07-29,2643
4844,EU,B,2024-07-27,2024-08-01,2024-08-08,2145
4845,EU,C,2024-07-27,2024-08-01,2024-07-29,2638
4846,APAC,B,2024-07-27,2024-08-01,,1198
4847,LATAM,A,2024-07-28,2024-08-02,2024-08-12,1904
4848,LATAM,B,2024-07-28,2024-08-02,2024-08-12,2206
4849,NA,A,2024-07-28,2024-08-02,2024-08-09,1797
4850,NA,C,2024-07-28,2024-08-02,2024-08-12,1465
4851,EU,A,2024-07-28,2024-08-02,2024-08-03,1531
4852,EU,B,2024-07-28,2024-08-02,2024-08-09,2908
4853,EU,C,2024-07-28,2024-08-02,2024-08-09,1770
4854,LATAM,A,2024-07-29,2024-08-03,2024-08-03,1607
4855,LATAM,B,2024-07-29,2024-08-03,2024-08-06,2321
4856,LATAM,C,2024-07-29,2024-08-03,2024-08-04,883
4857,NA,A,2024-07-29,2024-08-03,2024-08-03,2734
4858,EU,C,2024-07-29,2024-08-03,2024-08-10,2943
4859,APAC,B,2024-07-29,2024-08-03,2024-08-05,1134
4860,APAC,C,2024-07-29,2024-08-03,2024-08-06,2595
4861,LATAM,A,2024-07-30,2024-08-04,2024-08-05,544
4862,LATAM,B,2024-07-30,2024-08-04,2024-08-07,2151
4863,NA,A,2024-07-30,2024-08-04,2024-08-11,1559
4864,NA,B,2024-07-30,2024-08-04,2024-08-04,2170
4865,NA,C,2024-07-30,2024-08-04,2024-08-04,2658
4866,EU,C,2024-07-30,2024-08-04,2024-08-06,1173
4867,APAC,A,2024-07-30,2024-08-04,2024-08-06,1226
4868,APAC,C,2024-07-30,2024-08-04,,2433
4869,LATAM,A,2024-07-31,2024-08-05,2024-08-06,697
4870,LATAM,C,2024-07-31,2024-08-05,2024-08-07,1090
4871,NA,A,2024-07-31,2024-08-05,2024-08-07,1130
4872,NA,B,2024-07-31,2024-08-05,2024-08-12,2085
4873,EU,A,2024-07-31,2024-08-05,2024-08-07,890
4874,EU,B,2024-07-31,2024-08-05,2024-08-12,2902
4875,EU,C,2024-07-31,2024-08-05,2024-08-12,1103
4876,APAC,A,2024-07-31,2024-08-05,2024-08-06,2793
4877,APAC,B,2024-07-31,2024-08-05,2024-08-07,725
4878,LATAM,C,2024-08-01,2024-08-06,2024-08-08,1143
4879,NA,A,2024-08-01,2024-08-06,2024-08-03,2395
4880,NA,B,2024-08-01,2024-08-06,2024-08-13,500
4881,EU,B,2024-08-01,2024-08-06,2024-08-09,2640
4882,APAC,A,2024-08-01,2024-08-06,2024-08-09,1562
4883,APAC,C,2024-08-01,2024-08-06,2024-08-16,2952
4884,LATAM,A,2024-08-02,2024-08-07,2024-08-14,2399
4885,NA,A,2024-08-02,2024-08-07,2024-08-10,1053
4886,NA,C,2024-08-02,2024-08-07,2024-08-08,678
4887,EU,B,2024-08-02,2024-08-07,2024-08-10,2575
4888,LATAM,A,2024-08-03,2024-08-08,,2433
4889,LATAM,B,2024-08-03,2024-08-08,2024-08-11,2681
4890,NA,A,2024-08-03,2024-08-08,2024-08-11,2959
4891,EU,B,2024-08-03,2024-08-08,2024-08-18,1837
4892,EU,C,2024-08-03,2024-08-08,2024-08-15,773
4893,APAC,A,2024-08-03,2024-08-08,2024-08-10,2670
4894,APAC,C,2024-08-03,2024-08-08,2024-08-08,2559
4895,LATAM,C,2024-08-04,2024-08-09,2024-08-12,2840
4896,NA,A,2024-08-04,2024-08-09,,802
4897,NA,B,2024-08-04,2024-08-09,2024-08-12,877
4898,NA,C,2024-08-04,2024-08-09,2024-08-11,2358
4899,EU,B,2024-08-04,2024-08-09,2024-08-19,2404
4900,EU,C,2024-08-04,2024-08-09,2024-08-09,1809
4901,APAC,B,2024-08-04,2024-08-09,2024-08-12,2886
4902,APAC,C,2024-08-04,2024-08-09,2024-08-12,649
4903,LATAM,A,2024-08-05,2024-08-10,2024-08-10,1593
4904,LATAM,B,2024-08-05,2024-08-10,2024-08-17,1113
4905,NA,B,2024-08-05,2024-08-10,,1369
4906,NA,C,2024-08-05,2024-08-10,2024-08-20,1109
4907,EU,A,2024-08-05,2024-08-10,2024-08-07,743
4908,APAC,A,2024-08-05,2024-08-10,2024-08-17,1656
4909,APAC,B,2024-08-05,2024-08-10,2024-08-10,2762
4910,APAC,C,2024-08-05,2024-08-10,,1049
4911,LATAM,A,2024-08-06,2024-08-11,2024-08-12,1851
4912,LATAM,B,2024-08-06,2024-08-11,2024-08-12,552
4913,LATAM,C,2024-08-06,2024-08-11,2024-08-18,1802
4914,NA,A,2024-08-06,2024-08-11,2024-08-13,697
4915,NA,B,2024-08-06,2024-08-11,2024-08-21,1664
4916,NA,C,2024-08-06,2024-08-11,2024-08-14,1716
4917,EU,A,2024-08-06,2024-08-11,2024-08-11,634
4918,EU,C,2024-08-06,2024-08-11,2024-08-18,1241
4919,APAC,A,2024-08-06,2024-08-11,2024-08-21,2423
4920,APAC,C,2024-08-06,2024-08-11,2024-08-18,941
4921,LATAM,A,2024-08-07,2024-08-12,,1834
4922,LATAM,C,2024-08-07,2024-08-12,2024-08-13,1360
4923,NA,B,2024-08-07,2024-08-12,2024-08-13,1540
4924,NA,C,2024-08-07,2024-08-12,2024-08-13,1975
4925,EU,B,2024-08-07,2024-08-12,2024-08-19,1343
4926,APAC,A,2024-08-07,2024-08-12,2024-08-22,2942
4927,APAC,C,2024-08-07,2024-08-12,2024-08-19,665
4928,LATAM,A,2024-08-08,2024-08-13,2024-08-23,1322
4929,LATAM,B,2024-08-08,2024-08-13,2024-08-20,1041
4930,NA,A,2024-08-08,2024-08-13,2024-08-14,2784
4931,NA,B,2024-08-08,2024-08-13,2024-08-20,1164
4932,NA,C,2024-08-08,2024-08-13,2024-08-23,2624
4933,EU,A,2024-08-08,2024-08-13,2024-08-13,2600
4934,EU,B,2024-08-08,2024-08-13,2024-08-20,2132
4935,APAC,A,2024-08-08,2024-08-13,2024-08-13,2998
4936,APAC,B,2024-08-08,2024-08-13,2024-08-13,2506
4937,APAC,C,2024-08-08,2024-08-13,2024-08-15,1391
4938,LATAM,B,2024-08-09,2024-08-14,2024-08-17,1365
4939,NA,A,2024-08-09,2024-08-14,2024-08-15,1019
4940,NA,B,2024-08-09,2024-08-14,2024-08-21,725
4941,NA,C,2024-08-09,2024-08-14,2024-08-14,1257
4942,EU,C,2024-08-09,2024-08-14,,1226
4943,APAC,A,2024-08-09,2024-08-14,2024-08-17,1325
4944,APAC,B,2024-08-09,2024-08-14,2024-08-17,1639
4945,LATAM,A,2024-08-10,2024-08-15,2024-08-15,2530
4946,LATAM,B,2024-08-10,2024-08-15,2024-08-22,2294
4947,LATAM,C,2024-08-10,2024-08-15,2024-08-15,669
4948,NA,A,2024-08-10,2024-08-15,2024-08-25,1413
4949,NA,B,2024-08-10,2024-08-15,2024-08-22,2347
4950,EU,C,2024-08-10,2024-08-15,,1167
4951,APAC,B,2024-08-10,2024-08-15,2024-08-18,1248
4952,LATAM,A,2024-08-11,2024-08-16,2024-08-17,2913
4953,LATAM,C,2024-08-11,2024-08-16,2024-08-23,2340
4954,NA,A,2024-08-11,2024-08-16,2024-08-18,1394
4955,NA,C,2024-08-11,2024-08-16,2024-08-17,2735
4956,EU,A,2024-08-11,2024-08-16,2024-08-19,1262
4957,EU,B,2024-08-11,2024-08-16,2024-08-19,545
4958,EU,C,2024-08-11,2024-08-16,2024-08-23,551
4959,APAC,B,2024-08-11,2024-08-16,2024-08-18,659
4960,APAC,C,2024-08-11,2024-08-16,2024-08-26,1046
4961,LATAM,B,2024-08-12,2024-08-17,2024-08-19,713
4962,LATAM,C,2024-08-12,2024-08-17,2024-08-24,1844
4963,NA,B,2024-08-12,2024-08-17,,1319
4964,EU,A,2024-08-12,2024-08-17,,1970
4965,EU,C,2024-08-12,2024-08-17,2024-08-20,1817
4966,APAC,A,2024-08-12,2024-08-17,2024-08-18,2263
4967,APAC,B,2024-08-12,2024-08-17,2024-08-20,781
4968,LATAM,B,2024-08-13,2024-08-18,2024-08-25,1385
4969,LATAM,C,2024-08-13,2024-08-18,2024-08-18,2041
4970,NA,C,2024-08-13,2024-08-18,2024-08-28,1010
4971,APAC,A,2024-08-13,2024-08-18,,1873
4972,APAC,B,2024-08-13,2024-08-18,2024-08-19,1004
4973,APAC,C,2024-08-13,2024-08-18,2024-08-18,2387
4974,LATAM,A,2024-08-14,2024-08-19,2024-08-22,1022
4975,LATAM,B,2024-08-14,2024-08-19,2024-08-29,1662
4976,LATAM,C,2024-08-14,2024-08-19,2024-08-19,1810
4977,NA,B,2024-08-14,2024-08-19,2024-08-21,1505
4978,NA,C,2024-08-14,2024-08-19,2024-08-19,624
4979,EU,B,2024-08-14,2024-08-19,2024-08-21,824
4980,EU,C,2024-08-14,2024-08-19,2024-08-26,1066
4981,APAC,A,2024-08-14,2024-08-19,2024-08-21,1284
4982,APAC,B,2024-08-14,2024-08-19,2024-08-26,2372
4983,APAC,C,2024-08-14,2024-08-19,2024-08-21,695
4984,LATAM,A,2024-08-15,2024-08-20,2024-08-20,1141
4985,LATAM,B,2024-08-15,2024-08-20,2024-08-22,934
4986,LATAM,C,2024-08-15,2024-08-20,2024-08-21,1927
4987,NA,A,2024-08-15,2024-08-20,2024-08-30,2061
4988,NA,B,2024-08-15,2024-08-20,2024-08-23,1290
4989,EU,B,2024-08-15,2024-08-20,,1881
4990,EU,C,2024-08-15,2024-08-20,,1586
4991,APAC,A,2024-08-15,2024-08-20,2024-08-27,2680
4992,APAC,B,2024-08-15,2024-08-20,2024-08-21,2914
4993,APAC,C,2024-08-15,2024-08-20,2024-08-21,717
4994,LATAM,A,2024-08-16,2024-08-21,2024-08-24,1527
4995,LATAM,B,2024-08-16,2024-08-21,2024-08-31,2036
4996,LATAM,C,2024-08-16,2024-08-21,2024-08-23,2608
4997,NA,A,2024-08-16,2024-08-21,2024-08-23,1573
4998,NA,B,2024-08-16,2024-08-21,2024-08-31,1238
4999,EU,B,2024-08-16,2024-08-21,2024-08-21,2475
5000,APAC,A,2024-08-16,2024-08-21,2024-08-24,2189
5001,APAC,C,2024-08-16,2024-08-21,2024-08-18,1732
5002,LATAM,A,2024-08-17,2024-08-22,2024-08-29,1505
5003,LATAM,B,2024-08-17,2024-08-22,2024-08-24,1577
5004,NA,A,2024-08-17,2024-08-22,2024-08-24,2108
5005,NA,B,2024-08-17,2024-08-22,2024-08-25,2415
5006,EU,A,2024-08-17,2024-08-22,2024-08-29,984
5007,EU,B,2024-08-17,2024-08-22,2024-08-29,1721
5008,EU,C,2024-08-17,2024-08-22,2024-08-22,694
5009,APAC,A,2024-08-17,2024-08-22,2024-09-01,592
5010,APAC,B,2024-08-17,2024-08-22,2024-08-22,2946
5011,APAC,C,2024-08-17,2024-08-22,2024-08-29,2371
5012,LATAM,A,2024-08-18,2024-08-23,2024-08-25,702
5013,LATAM,C,2024-08-18,2024-08-23,,1266
5014,NA,A,2024-08-18,2024-08-23,2024-08-24,939
5015,NA,B,2024-08-18,2024-08-23,2024-08-23,2902
5016,EU,B,2024-08-18,2024-08-23,2024-09-02,1564
5017,EU,C,2024-08-18,2024-08-23,2024-08-24,1396
5018,APAC,B,2024-08-18,2024-08-23,2024-08-30,983
5019,APAC,C,2024-08-18,2024-08-23,2024-09-02,1071
5020,LATAM,A,2024-08-19,2024-08-24,2024-08-25,995
5021,NA,A,2024-08-19,2024-08-24,2024-08-27,1153
5022,NA,B,2024-08-19,2024-08-24,2024-08-31,952
5023,NA,C,2024-08-19,2024-08-24,2024-08-31,1432
5024,EU,A,2024-08-19,2024-08-24,2024-08-24,1141
5025,APAC,A,2024-08-19,2024-08-24,2024-08-31,676
5026,APAC,C,2024-08-19,2024-08-24,2024-08-24,761
5027,LATAM,A,2024-08-20,2024-08-25,2024-08-25,2710
5028,LATAM,B,2024-08-20,2024-08-25,2024-09-01,1473
5029,LATAM,C,2024-08-20,2024-08-25,2024-08-25,2221
5030,NA,A,2024-08-20,2024-08-25,2024-09-04,2890
5031,NA,B,2024-08-20,2024-08-25,2024-08-22,1236
5032,NA,C,2024-08-20,2024-08-25,2024-08-26,934
5033,EU,B,2024-08-20,2024-08-25,2024-09-04,1725
5034,EU,C,2024-08-20,2024-08-25,,1722
5035,APAC,C,2024-08-20,2024-08-25,2024-08-26,1137
5036,LATAM,B,2024-08-21,2024-08-26,2024-08-29,557
5037,LATAM,C,2024-08-21,2024-08-26,2024-09-05,1994
5038,NA,A,2024-08-21,2024-08-26,2024-08-29,1036
5039,NA,C,2024-08-21,2024-08-26,2024-08-29,2379
5040,EU,B,2024-08-21,2024-08-26,2024-08-29,1147
5041,EU,C,2024-08-21,2024-08-26,2024-09-02,1937
5042,APAC,A,2024-08-21,2024-08-26,2024-09-05,551
5043,APAC,B,2024-08-21,2024-08-26,2024-08-28,2761
5044,APAC,C,2024-08-21,2024-08-26,2024-09-05,1380
5045,LATAM,B,2024-08-22,2024-08-27,2024-08-29,1923
5046,LATAM,C,2024-08-22,2024-08-27,2024-08-27,2382
5047,NA,C,2024-08-22,2024-08-27,2024-08-27,1904
5048,EU,A,2024-08-22,2024-08-27,2024-08-27,1102
5049,EU,B,2024-08-22,2024-08-27,2024-08-28,2094
5050,EU,C,2024-08-22,2024-08-27,,2372
5051,APAC,A,2024-08-22,2024-08-27,2024-08-30,2953
5052,APAC,B,2024-08-22,2024-08-27,2024-09-06,2503
5053,APAC,C,2024-08-22,2024-08-27,2024-08-28,2256
5054,LATAM,A,2024-08-23,2024-08-28,2024-08-31,1302
5055,LATAM,B,2024-08-23,2024-08-28,2024-08-30,2364
5056,NA,A,2024-08-23,2024-08-28,2024-09-07,2565
5057,EU,A,2024-08-23,2024-08-28,2024-08-28,2922
5058,EU,B,2024-08-23,2024-08-28,2024-08-25,1979
5059,APAC,A,2024-08-23,2024-08-28,2024-09-07,1102
5060,APAC,B,2024-08-23,2024-08-28,2024-08-31,1792
5061,APAC,C,2024-08-23,2024-08-28,2024-09-07,2435
5062,LATAM,A,2024-08-24,2024-08-29,2024-09-05,925
5063,NA,A,2024-08-24,2024-08-29,2024-09-08,2178
5064,NA,C,2024-08-24,2024-08-29,2024-09-05,1492
5065,EU,B,2024-08-24,2024-08-29,2024-09-08,917
5066,EU,C,2024-08-24,2024-08-29,2024-09-05,522
5067,APAC,A,2024-08-24,2024-08-29,2024-08-29,2023
5068,APAC,C,2024-08-24,2024-08-29,2024-08-30,2449
5069,LATAM,B,2024-08-25,2024-08-30,2024-08-31,706
5070,LATAM,C,2024-08-25,2024-08-30,2024-08-30,745
5071,NA,C,2024-08-25,2024-08-30,2024-09-02,1477
5072,EU,B,2024-08-25,2024-08-30,2024-08-31,1809
5073,EU,C,2024-08-25,2024-08-30,2024-09-06,2546
5074,APAC,A,2024-08-25,2024-08-30,2024-08-31,2860
5075,APAC,C,2024-08-25,2024-08-30,,590
5076,LATAM,B,2024-08-26,2024-08-31,2024-09-03,1094
5077,LATAM,C,2024-08-26,2024-08-31,2024-09-03,1949
5078,NA,A,2024-08-26,2024-08-31,2024-09-03,2932
5079,NA,B,2024-08-26,2024-08-31,2024-09-07,725
5080,NA,C,2024-08-26,2024-08-31,2024-09-02,775
5081,EU,A,2024-08-26,2024-08-31,2024-09-10,934
5082,EU,B,2024-08-26,2024-08-31,2024-09-10,1258
5083,EU,C,2024-08-26,2024-08-31,2024-09-03,2837
5084,APAC,A,2024-08-26,2024-08-31,2024-09-10,984
5085,APAC,B,2024-08-26,2024-08-31,,1621
5086,APAC,C,2024-08-26,2024-08-31,2024-08-28,1806
5087,LATAM,A,2024-08-27,2024-09-01,,1281
5088,NA,A,2024-08-27,2024-09-01,2024-09-08,1767
5089,NA,B,2024-08-27,2024-09-01,2024-09-02,649
5090,NA,C,2024-08-27,2024-09-01,2024-09-11,2002
5091,EU,A,2024-08-27,2024-09-01,2024-09-01,995
5092,EU,B,2024-08-27,2024-09-01,2024-09-11,2577
5093,EU,C,2024-08-27,2024-09-01,,2299
5094,APAC,A,2024-08-27,2024-09-01,2024-09-02,1260
5095,APAC,B,2024-08-27,2024-09-01,2024-09-04,836
5096,APAC,C,2024-08-27,2024-09-01,2024-09-03,949
5097,NA,A,2024-08-28,2024-09-02,2024-09-05,2424
5098,NA,B,2024-08-28,2024-09-02,2024-09-12,2433
5099,NA,C,2024-08-28,2024-09-02,2024-09-04,1609
5100,EU,A,2024-08-28,2024-09-02,2024-09-03,2400
5101,EU,B,2024-08-28,2024-09-02,2024-09-04,886
5102,EU,C,2024-08-28,2024-09-02,2024-09-12,879
5103,APAC,A,2024-08-28,2024-09-02,2024-09-02,2979
5104,APAC,C,2024-08-28,2024-09-02,2024-09-03,2576
5105,LATAM,B,2024-08-29,2024-09-03,2024-09-05,2975
5106,NA,A,2024-08-29,2024-09-03,2024-09-03,511
5107,NA,B,2024-08-29,2024-09-03,2024-09-03,1458
5108,NA,C,2024-08-29,2024-09-03,2024-09-13,2728
5109,EU,A,2024-08-29,2024-09-03,2024-09-04,2199
5110,APAC,B,2024-08-29,2024-09-03,2024-09-10,1229
5111,APAC,C,2024-08-29,2024-09-03,2024-09-06,2209
5112,LATAM,A,2024-08-30,2024-09-04,2024-09-01,2577
5113,LATAM,B,2024-08-30,2024-09-04,2024-09-14,901
5114,LATAM,C,2024-08-30,2024-09-04,,1429
5115,NA,A,2024-08-30,2024-09-04,2024-09-05,963
5116,NA,B,2024-08-30,2024-09-04,2024-09-05,2452
5117,NA,C,2024-08-30,2024-09-04,2024-09-11,1470
5118,EU,B,2024-08-30,2024-09-04,2024-09-04,2731
5119,EU,C,2024-08-30,2024-09-04,2024-09-14,1297
5120,LATAM,A,2024-08-31,2024-09-05,2024-09-08,1331
5121,LATAM,C,2024-08-31,2024-09-05,2024-09-08,2842
5122,NA,A,2024-08-31,2024-09-05,2024-09-12,641
5123,NA,B,2024-08-31,2024-09-05,2024-09-05,2169
5124,EU,B,2024-08-31,2024-09-05,2024-09-08,677
5125,APAC,B,2024-08-31,2024-09-05,2024-09-12,1181
5126,LATAM,A,2024-09-01,2024-09-06,2024-09-13,2637
5127,LATAM,B,2024-09-01,2024-09-06,2024-09-07,2257
5128,NA,A,2024-09-01,2024-09-06,2024-09-07,603
5129,NA,B,2024-09-01,2024-09-06,2024-09-07,543
5130,NA,C,2024-09-01,2024-09-06,2024-09-07,1929
5131,EU,B,2024-09-01,2024-09-06,2024-09-06,2426
5132,EU,C,2024-09-01,2024-09-06,2024-09-08,2087
5133,APAC,A,2024-09-01,2024-09-06,,838
5134,APAC,B,2024-09-01,2024-09-06,2024-09-06,2476
5135,LATAM,C,2024-09-02,2024-09-07,2024-09-07,2822
5136,NA,A,2024-09-02,2024-09-07,2024-09-07,2946
5137,NA,C,2024-09-02,2024-09-07,2024-09-08,2652
5138,EU,A,2024-09-02,2024-09-07,2024-09-07,1272
5139,EU,B,2024-09-02,2024-09-07,2024-09-09,1091
5140,EU,C,2024-09-02,2024-09-07,2024-09-07,965
5141,APAC,C,2024-09-02,2024-09-07,2024-09-09,868
5142,LATAM,A,2024-09-03,2024-09-08,2024-09-11,2306
5143,LATAM,B,2024-09-03,2024-09-08,2024-09-18,1079
5144,LATAM,C,2024-09-03,2024-09-08,2024-09-15,1508
